x-axis,1
second,Volt
-25.02000E-06,+49.32499856E-03
-24.97000E-06,+49.94999855E-03
-24.92000E-06,+49.82499855E-03
-24.87000E-06,+49.57499856E-03
-24.82000E-06,+49.19999857E-03
-24.77000E-06,+49.32499856E-03
-24.72000E-06,+49.57499856E-03
-24.67000E-06,+49.19999857E-03
-24.62000E-06,+48.94999857E-03
-24.57000E-06,+49.32499856E-03
-24.52000E-06,+49.57499856E-03
-24.47000E-06,+48.82499857E-03
-24.42000E-06,+48.69999858E-03
-24.37000E-06,+49.32499856E-03
-24.32000E-06,+49.57499856E-03
-24.27000E-06,+49.57499856E-03
-24.22000E-06,+49.19999857E-03
-24.17000E-06,+49.32499856E-03
-24.12000E-06,+49.19999857E-03
-24.07000E-06,+48.94999857E-03
-24.02000E-06,+48.94999857E-03
-23.97000E-06,+49.32499856E-03
-23.92000E-06,+49.19999857E-03
-23.87000E-06,+48.94999857E-03
-23.82000E-06,+48.94999857E-03
-23.77000E-06,+49.32499856E-03
-23.72000E-06,+49.57499856E-03
-23.67000E-06,+49.19999857E-03
-23.62000E-06,+48.57499858E-03
-23.57000E-06,+48.69999858E-03
-23.52000E-06,+48.94999857E-03
-23.47000E-06,+48.94999857E-03
-23.42000E-06,+48.94999857E-03
-23.37000E-06,+49.32499856E-03
-23.32000E-06,+49.19999857E-03
-23.27000E-06,+48.57499858E-03
-23.22000E-06,+48.69999858E-03
-23.17000E-06,+48.94999857E-03
-23.12000E-06,+48.94999857E-03
-23.07000E-06,+48.94999857E-03
-23.02000E-06,+48.94999857E-03
-22.97000E-06,+49.32499856E-03
-22.92000E-06,+49.19999857E-03
-22.87000E-06,+48.94999857E-03
-22.82000E-06,+49.32499856E-03
-22.77000E-06,+49.19999857E-03
-22.72000E-06,+48.94999857E-03
-22.67000E-06,+49.32499856E-03
-22.62000E-06,+49.19999857E-03
-22.57000E-06,+49.32499856E-03
-22.52000E-06,+49.19999857E-03
-22.47000E-06,+48.94999857E-03
-22.42000E-06,+48.19999859E-03
-22.37000E-06,+48.44999858E-03
-22.32000E-06,+48.19999859E-03
-22.27000E-06,+48.07499859E-03
-22.22000E-06,+47.94999859E-03
-22.17000E-06,+48.07499859E-03
-22.12000E-06,+47.94999859E-03
-22.07000E-06,+47.32499861E-03
-22.02000E-06,+47.44999860E-03
-21.97000E-06,+48.07499859E-03
-21.92000E-06,+48.32499858E-03
-21.87000E-06,+47.57499860E-03
-21.82000E-06,+47.44999860E-03
-21.77000E-06,+47.69999860E-03
-21.72000E-06,+47.69999860E-03
-21.67000E-06,+47.69999860E-03
-21.62000E-06,+47.32499861E-03
-21.57000E-06,+47.44999860E-03
-21.52000E-06,+47.69999860E-03
-21.47000E-06,+47.69999860E-03
-21.42000E-06,+47.32499861E-03
-21.37000E-06,+47.44999860E-03
-21.32000E-06,+47.69999860E-03
-21.27000E-06,+47.69999860E-03
-21.22000E-06,+47.69999860E-03
-21.17000E-06,+47.69999860E-03
-21.12000E-06,+47.32499861E-03
-21.07000E-06,+47.44999860E-03
-21.02000E-06,+47.32499861E-03
-20.97000E-06,+47.07499861E-03
-20.92000E-06,+47.44999860E-03
-20.87000E-06,+47.32499861E-03
-20.82000E-06,+47.07499861E-03
-20.77000E-06,+47.07499861E-03
-20.72000E-06,+47.07499861E-03
-20.67000E-06,+47.07499861E-03
-20.62000E-06,+47.07499861E-03
-20.57000E-06,+47.07499861E-03
-20.52000E-06,+47.07499861E-03
-20.47000E-06,+46.69999862E-03
-20.42000E-06,+46.44999863E-03
-20.37000E-06,+46.82499862E-03
-20.32000E-06,+46.69999862E-03
-20.27000E-06,+46.44999863E-03
-20.22000E-06,+46.82499862E-03
-20.17000E-06,+46.69999862E-03
-20.12000E-06,+46.82499862E-03
-20.07000E-06,+46.32499863E-03
-20.02000E-06,+45.82499864E-03
-19.97000E-06,+46.57499862E-03
-19.92000E-06,+46.69999862E-03
-19.87000E-06,+46.44999863E-03
-19.82000E-06,+46.07499863E-03
-19.77000E-06,+46.19999863E-03
-19.72000E-06,+46.44999863E-03
-19.67000E-06,+46.44999863E-03
-19.62000E-06,+46.07499863E-03
-19.57000E-06,+46.57499862E-03
-19.52000E-06,+47.07499861E-03
-19.47000E-06,+46.69999862E-03
-19.42000E-06,+46.44999863E-03
-19.37000E-06,+46.82499862E-03
-19.32000E-06,+47.07499861E-03
-19.27000E-06,+46.69999862E-03
-19.22000E-06,+46.44999863E-03
-19.17000E-06,+46.44999863E-03
-19.12000E-06,+46.82499862E-03
-19.07000E-06,+46.32499863E-03
-19.02000E-06,+45.82499864E-03
-18.97000E-06,+46.19999863E-03
-18.92000E-06,+46.82499862E-03
-18.87000E-06,+46.69999862E-03
-18.82000E-06,+46.44999863E-03
-18.77000E-06,+46.07499863E-03
-18.72000E-06,+46.19999863E-03
-18.67000E-06,+46.07499863E-03
-18.62000E-06,+45.82499864E-03
-18.57000E-06,+45.82499864E-03
-18.52000E-06,+46.19999863E-03
-18.47000E-06,+46.07499863E-03
-18.42000E-06,+45.44999865E-03
-18.37000E-06,+45.57499865E-03
-18.32000E-06,+45.82499864E-03
-18.27000E-06,+45.44999865E-03
-18.22000E-06,+45.19999865E-03
-18.17000E-06,+45.57499865E-03
-18.12000E-06,+45.44999865E-03
-18.07000E-06,+44.44999867E-03
-18.02000E-06,+43.57499869E-03
-17.97000E-06,+44.07499868E-03
-17.92000E-06,+44.19999868E-03
-17.87000E-06,+43.94999868E-03
-17.82000E-06,+43.57499869E-03
-17.77000E-06,+43.32499870E-03
-17.72000E-06,+43.32499870E-03
-17.67000E-06,+42.94999870E-03
-17.62000E-06,+42.69999871E-03
-17.57000E-06,+42.69999871E-03
-17.52000E-06,+42.69999871E-03
-17.47000E-06,+41.94999873E-03
-17.42000E-06,+41.82499873E-03
-17.37000E-06,+42.44999872E-03
-17.32000E-06,+42.69999871E-03
-17.27000E-06,+42.32499872E-03
-17.22000E-06,+42.07499872E-03
-17.17000E-06,+42.44999872E-03
-17.12000E-06,+42.32499872E-03
-17.07000E-06,+42.07499872E-03
-17.02000E-06,+42.07499872E-03
-16.97000E-06,+42.44999872E-03
-16.92000E-06,+42.32499872E-03
-16.87000E-06,+42.07499872E-03
-16.82000E-06,+42.44999872E-03
-16.77000E-06,+42.32499872E-03
-16.72000E-06,+42.07499872E-03
-16.67000E-06,+41.69999873E-03
-16.62000E-06,+41.82499873E-03
-16.57000E-06,+41.69999873E-03
-16.52000E-06,+41.07499875E-03
